la_code,msoa_code
E09000008,E02000196
E09000008,E02000197
E09000008,E02000198
E09000008,E02000199
E09000008,E02000200
E09000008,E02000201
E09000008,E02000202
E09000008,E02000203
E09000008,E02000204
E09000008,E02000206
E09000008,E02000207
E09000008,E02000208
E09000008,E02000209
E09000008,E02000210
E09000008,E02000211
E09000008,E02000212
E09000008,E02000213
E09000008,E02000214
E09000008,E02000215
E09000008,E02000216
E09000008,E02000217
E09000008,E02000218
E09000008,E02000219
E09000008,E02000220
E09000008,E02000221
E09000008,E02000222
E09000008,E02000223
E09000008,E02000224
E09000008,E02000225
E09000008,E02000226
E09000008,E02000227
E09000008,E02000228
E09000008,E02000229
E09000008,E02000230
E09000008,E02000231
E09000008,E02000232
E09000008,E02000233
E09000008,E02000234
E09000008,E02000235
E09000008,E02000236
E09000008,E02000237
E09000008,E02006788
E09000009,E02000238
E09000009,E02000239
E09000009,E02000240
E09000009,E02000241
E09000009,E02000242
E09000009,E02000243
E09000009,E02000244
E09000009,E02000245
E09000009,E02000246
E09000009,E02000247
E09000009,E02000248
E09000009,E02000249
E09000009,E02000250
E09000009,E02000251
E09000009,E02000252
E09000009,E02000253
E09000009,E02000254
E09000009,E02000255
E09000009,E02000256
E09000009,E02000257
E09000009,E02000258
E09000009,E02000259
E09000009,E02000260
E09000009,E02000261
E09000009,E02000262
E09000009,E02000263
E09000009,E02000264
E09000009,E02000265
E09000009,E02000266
E09000009,E02000267
E09000009,E02000268
E09000009,E02000269
E09000009,E02000270
E09000009,E02000271
E09000009,E02000272
E09000009,E02000274
E09000009,E02000275
E09000009,E02000276
E09000009,E02006791
E09000010,E02000277
E09000010,E02000278
E09000010,E02000279
E09000010,E02000280
E09000010,E02000281
E09000010,E02000282
E09000010,E02000283
E09000010,E02000284
E09000010,E02000285
E09000010,E02000286
E09000010,E02000287
E09000010,E02000288
E09000010,E02000289
E09000010,E02000290
E09000010,E02000291
E09000010,E02000292
E09000010,E02000293
E09000010,E02000294
E09000010,E02000295
E09000010,E02000296
E09000010,E02000297
E09000010,E02000298
E09000010,E02000299
E09000010,E02000300
E09000010,E02000301
E09000010,E02000302
E09000010,E02000303
E09000010,E02000304
E09000010,E02000305
E09000010,E02000306
E09000010,E02000307
E09000010,E02000308
E09000010,E02000309
E09000010,E02000311
E09000010,E02000312
E09000010,E02006793
E09000011,E02000313
E09000011,E02000314
E09000011,E02000315
E09000011,E02000316
E09000011,E02000317
E09000011,E02000318
E09000011,E02000319
E09000011,E02000320
E09000011,E02000321
E09000011,E02000323
E09000011,E02000324
E09000011,E02000326
E09000011,E02000327
E09000011,E02000328
E09000011,E02000329
E09000011,E02000331
E09000011,E02000332
E09000011,E02000333
E09000011,E02000334
E09000011,E02000335
E09000011,E02000337
E09000011,E02000339
E09000011,E02000340
E09000011,E02000341
E09000011,E02000342
E09000011,E02000343
E09000011,E02000344
E09000011,E02006786
E09000011,E02006927
E09000011,E02006928
E09000011,E02006929
E09000011,E02006930
E09000011,E02006931
E09000012,E02000345
E09000012,E02000346
E09000012,E02000347
E09000012,E02000348
E09000012,E02000350
E09000012,E02000351
E09000012,E02000352
E09000012,E02000353
E09000012,E02000354
E09000012,E02000355
E09000012,E02000356
E09000012,E02000357
E09000012,E02000358
E09000012,E02000359
E09000012,E02000360
E09000012,E02000361
E09000012,E02000362
E09000012,E02000363
E09000012,E02000364
E09000012,E02000365
E09000012,E02000366
E09000012,E02000367
E09000012,E02000368
E09000012,E02000369
E09000012,E02000370
E09000012,E02000371
E09000012,E02006918
E09000012,E02006921
E09000013,E02000372
E09000013,E02000373
E09000013,E02000374
E09000013,E02000375
E09000013,E02000376
E09000013,E02000377
E09000013,E02000378
E09000013,E02000379
E09000013,E02000380
E09000013,E02000381
E09000013,E02000382
E09000013,E02000383
E09000013,E02000384
E09000013,E02000385
E09000013,E02000386
E09000013,E02000387
E09000013,E02000388
E09000013,E02000389
E09000013,E02000390
E09000013,E02000391
E09000013,E02000392
E09000013,E02000393
E09000013,E02000394
E09000013,E02000395
E09000013,E02000396
E09000014,E02000397
E09000014,E02000398
E09000014,E02000400
E09000014,E02000401
E09000014,E02000402
E09000014,E02000403
E09000014,E02000404
E09000014,E02000405
E09000014,E02000406
E09000014,E02000407
E09000014,E02000408
E09000014,E02000409
E09000014,E02000410
E09000014,E02000411
E09000014,E02000412
E09000014,E02000413
E09000014,E02000414
E09000014,E02000415
E09000014,E02000416
E09000014,E02000417
E09000014,E02000418
E09000014,E02000419
E09000014,E02000420
E09000014,E02000421
E09000014,E02000422
E09000014,E02000423
E09000014,E02000424
E09000014,E02000425
E09000014,E02000426
E09000014,E02000427
E09000014,E02000428
E09000014,E02000429
E09000014,E02000430
E09000014,E02000431
E09000014,E02000432
E09000014,E02006794
E09000015,E02000433
E09000015,E02000434
E09000015,E02000435
E09000015,E02000436
E09000015,E02000437
E09000015,E02000438
E09000015,E02000439
E09000015,E02000440
E09000015,E02000441
E09000015,E02000442
E09000015,E02000443
E09000015,E02000444
E09000015,E02000445
E09000015,E02000447
E09000015,E02000448
E09000015,E02000449
E09000015,E02000451
E09000015,E02000452
E09000015,E02000453
E09000015,E02000454
E09000015,E02000455
E09000015,E02000456
E09000015,E02000457
E09000015,E02000459
E09000015,E02000460
E09000015,E02000461
E09000015,E02000462
E09000015,E02000463
E09000015,E02006795
E09000015,E02006882
E09000016,E02000464
E09000016,E02000465
E09000016,E02000466
E09000016,E02000467
E09000016,E02000468
E09000016,E02000469
E09000016,E02000470
E09000016,E02000471
E09000016,E02000472
E09000016,E02000473
E09000016,E02000474
E09000016,E02000475
E09000016,E02000476
E09000016,E02000477
E09000016,E02000478
E09000016,E02000479
E09000016,E02000480
E09000016,E02000481
E09000016,E02000482
E09000016,E02000483
E09000016,E02000484
E09000016,E02000485
E09000016,E02000486
E09000016,E02000487
E09000016,E02000488
E09000016,E02000489
E09000016,E02000490
E09000016,E02000491
E09000016,E02000492
E09000016,E02000493
E09000017,E02000494
E09000017,E02000495
E09000017,E02000496
E09000017,E02000497
E09000017,E02000498
E09000017,E02000499
E09000017,E02000500
E09000017,E02000501
E09000017,E02000502
E09000017,E02000503
E09000017,E02000504
E09000017,E02000506
E09000017,E02000507
E09000017,E02000508
E09000017,E02000509
E09000017,E02000510
E09000017,E02000511
E09000017,E02000512
E09000017,E02000513
E09000017,E02000514
E09000017,E02000515
E09000017,E02000516
E09000017,E02000517
E09000017,E02000518
E09000017,E02000519
E09000017,E02000520
E09000017,E02000521
E09000017,E02000522
E09000017,E02000523
E09000017,E02000524
E09000017,E02000525
E09000017,E02006796
E09000018,E02000526
E09000018,E02000528
E09000018,E02000529
E09000018,E02000530
E09000018,E02000531
E09000018,E02000532
E09000018,E02000533
E09000018,E02000534
E09000018,E02000535
E09000018,E02000536
E09000018,E02000537
E09000018,E02000538
E09000018,E02000539
E09000018,E02000540
E09000018,E02000541
E09000018,E02000542
E09000018,E02000543
E09000018,E02000544
E09000018,E02000545
E09000018,E02000546
E09000018,E02000547
E09000018,E02000548
E09000018,E02000549
E09000018,E02000550
E09000018,E02000551
E09000018,E02000552
E09000018,E02000553
E09000018,E02006792
E09000019,E02000554
E09000019,E02000555
E09000019,E02000556
E09000019,E02000557
E09000019,E02000558
E09000019,E02000559
E09000019,E02000560
E09000019,E02000561
E09000019,E02000562
E09000019,E02000563
E09000019,E02000564
E09000019,E02000565
E09000019,E02000566
E09000019,E02000567
E09000019,E02000568
E09000019,E02000569
E09000019,E02000570
E09000019,E02000571
E09000019,E02000572
E09000019,E02000573
E09000019,E02000574
E09000019,E02000575
E09000019,E02000576
E09000020,E02000577
E09000020,E02000578
E09000020,E02000579
E09000020,E02000580
E09000020,E02000581
E09000020,E02000582
E09000020,E02000583
E09000020,E02000584
E09000020,E02000585
E09000020,E02000586
E09000020,E02000587
E09000020,E02000588
E09000020,E02000589
E09000020,E02000590
E09000020,E02000591
E09000020,E02000592
E09000020,E02000593
E09000020,E02000594
E09000020,E02000595
E09000020,E02000596
E09000020,E02000597
E09000021,E02000598
E09000021,E02000599
E09000021,E02000600
E09000021,E02000601
E09000021,E02000602
E09000021,E02000603
E09000021,E02000604
E09000021,E02000605
E09000021,E02000606
E09000021,E02000607
E09000021,E02000608
E09000021,E02000609
E09000021,E02000610
E09000021,E02000611
E09000021,E02000612
E09000021,E02000613
E09000021,E02000614
E09000021,E02000615
E09000021,E02000616
E09000021,E02000617
E09000022,E02000619
E09000022,E02000620
E09000022,E02000621
E09000022,E02000622
E09000022,E02000623
E09000022,E02000624
E09000022,E02000625
E09000022,E02000626
E09000022,E02000627
E09000022,E02000628
E09000022,E02000629
E09000022,E02000630
E09000022,E02000631
E09000022,E02000632
E09000022,E02000633
E09000022,E02000634
E09000022,E02000635
E09000022,E02000636
E09000022,E02000637
E09000022,E02000638
E09000022,E02000639
E09000022,E02000640
E09000022,E02000641
E09000022,E02000642
E09000022,E02000643
E09000022,E02000644
E09000022,E02000645
E09000022,E02000646
E09000022,E02000647
E09000022,E02000648
E09000022,E02000649
E09000022,E02000650
E09000022,E02000651
E09000022,E02000652
E09000022,E02006801
E09000023,E02000653
E09000023,E02000654
E09000023,E02000655
E09000023,E02000657
E09000023,E02000658
E09000023,E02000659
E09000023,E02000660
E09000023,E02000661
E09000023,E02000662
E09000023,E02000663
E09000023,E02000664
E09000023,E02000665
E09000023,E02000666
E09000023,E02000667
E09000023,E02000668
E09000023,E02000669
E09000023,E02000670
E09000023,E02000671
E09000023,E02000672
E09000023,E02000673
E09000023,E02000674
E09000023,E02000675
E09000023,E02000676
E09000023,E02000677
E09000023,E02000678
E09000023,E02000679
E09000023,E02000680
E09000023,E02000681
E09000023,E02000682
E09000023,E02000683
E09000023,E02000685
E09000023,E02000686
E09000023,E02000687
E09000023,E02006783
E09000023,E02006784
E09000023,E02006798
E09000024,E02000689
E09000024,E02000690
E09000024,E02000691
E09000024,E02000692
E09000024,E02000693
E09000024,E02000694
E09000024,E02000695
E09000024,E02000696
E09000024,E02000697
E09000024,E02000698
E09000024,E02000699
E09000024,E02000700
E09000024,E02000701
E09000024,E02000702
E09000024,E02000703
E09000024,E02000704
E09000024,E02000705
E09000024,E02000706
E09000024,E02000707
E09000024,E02000708
E09000024,E02000709
E09000024,E02000710
E09000024,E02000711
E09000024,E02000712
E09000024,E02000713
E09000025,E02000714
E09000025,E02000715
E09000025,E02000716
E09000025,E02000717
E09000025,E02000718
E09000025,E02000719
E09000025,E02000720
E09000025,E02000721
E09000025,E02000722
E09000025,E02000723
E09000025,E02000724
E09000025,E02000725
E09000025,E02000726
E09000025,E02000727
E09000025,E02000728
E09000025,E02000729
E09000025,E02000730
E09000025,E02000731
E09000025,E02000732
E09000025,E02000733
E09000025,E02000734
E09000025,E02000735
E09000025,E02000736
E09000025,E02000737
E09000025,E02000738
E09000025,E02000739
E09000025,E02000740
E09000025,E02000741
E09000025,E02000742
E09000025,E02000743
E09000025,E02000744
E09000025,E02000745
E09000025,E02000746
E09000025,E02000747
E09000025,E02000748
E09000025,E02000749
E09000025,E02000750
E09000026,E02000751
E09000026,E02000752
E09000026,E02000753
E09000026,E02000754
E09000026,E02000755
E09000026,E02000756
E09000026,E02000757
E09000026,E02000758
E09000026,E02000759
E09000026,E02000760
E09000026,E02000762
E09000026,E02000763
E09000026,E02000764
E09000026,E02000765
E09000026,E02000767
E09000026,E02000768
E09000026,E02000769
E09000026,E02000770
E09000026,E02000772
E09000026,E02000773
E09000026,E02000774
E09000026,E02000776
E09000026,E02000777
E09000026,E02000779
E09000026,E02000780
E09000026,E02000781
E09000026,E02000782
E09000026,E02000783
E09000026,E02006800
E09000026,E02006924
E09000026,E02006925
E09000027,E02000784
E09000027,E02000785
E09000027,E02000786
E09000027,E02000787
E09000027,E02000788
E09000027,E02000789
E09000027,E02000790
E09000027,E02000791
E09000027,E02000792
E09000027,E02000793
E09000027,E02000794
E09000027,E02000795
E09000027,E02000796
E09000027,E02000797
E09000027,E02000798
E09000027,E02000799
E09000027,E02000800
E09000027,E02000801
E09000027,E02000802
E09000027,E02000803
E09000027,E02000804
E09000027,E02000805
E09000027,E02000806
E09000028,E02000807
E09000028,E02000808
E09000028,E02000809
E09000028,E02000810
E09000028,E02000812
E09000028,E02000813
E09000028,E02000814
E09000028,E02000815
E09000028,E02000816
E09000028,E02000817
E09000028,E02000818
E09000028,E02000819
E09000028,E02000820
E09000028,E02000821
E09000028,E02000822
E09000028,E02000823
E09000028,E02000824
E09000028,E02000825
E09000028,E02000826
E09000028,E02000827
E09000028,E02000828
E09000028,E02000829
E09000028,E02000830
E09000028,E02000831
E09000028,E02000832
E09000028,E02000833
E09000028,E02000834
E09000028,E02000835
E09000028,E02000836
E09000028,E02000837
E09000028,E02000838
E09000028,E02000839
E09000028,E02006802
E09000029,E02000840
E09000029,E02000841
E09000029,E02000842
E09000029,E02000843
E09000029,E02000844
E09000029,E02000845
E09000029,E02000846
E09000029,E02000847
E09000029,E02000848
E09000029,E02000849
E09000029,E02000850
E09000029,E02000851
E09000029,E02000852
E09000029,E02000853
E09000029,E02000854
E09000029,E02000855
E09000029,E02000856
E09000029,E02000857
E09000029,E02000858
E09000029,E02000859
E09000029,E02000860
E09000029,E02000861
E09000029,E02000863
E09000029,E02006836
E09000030,E02000864
E09000030,E02000865
E09000030,E02000866
E09000030,E02000867
E09000030,E02000868
E09000030,E02000869
E09000030,E02000870
E09000030,E02000871
E09000030,E02000872
E09000030,E02000873
E09000030,E02000874
E09000030,E02000875
E09000030,E02000876
E09000030,E02000877
E09000030,E02000878
E09000030,E02000879
E09000030,E02000880
E09000030,E02000881
E09000030,E02000882
E09000030,E02000883
E09000030,E02000884
E09000030,E02000885
E09000030,E02000886
E09000030,E02000887
E09000030,E02000888
E09000030,E02000889
E09000030,E02000890
E09000030,E02000891
E09000030,E02000893
E09000030,E02000894
E09000030,E02006853
E09000030,E02006854
E09000031,E02000895
E09000031,E02000896
E09000031,E02000897
E09000031,E02000898
E09000031,E02000899
E09000031,E02000900
E09000031,E02000901
E09000031,E02000902
E09000031,E02000903
E09000031,E02000904
E09000031,E02000905
E09000031,E02000906
E09000031,E02000907
E09000031,E02000908
E09000031,E02000909
E09000031,E02000910
E09000031,E02000911
E09000031,E02000912
E09000031,E02000913
E09000031,E02000914
E09000031,E02000915
E09000031,E02000916
E09000031,E02000917
E09000031,E02000918
E09000031,E02000919
E09000031,E02000920
E09000031,E02000921
E09000031,E02000922
E09000032,E02000923
E09000032,E02000924
E09000032,E02000925
E09000032,E02000926
E09000032,E02000927
E09000032,E02000928
E09000032,E02000929
E09000032,E02000930
E09000032,E02000931
E09000032,E02000932
E09000032,E02000933
E09000032,E02000934
E09000032,E02000935
E09000032,E02000936
E09000032,E02000937
E09000032,E02000938
E09000032,E02000939
E09000032,E02000940
E09000032,E02000941
E09000032,E02000942
E09000032,E02000943
E09000032,E02000944
E09000032,E02000945
E09000032,E02000946
E09000032,E02000947
E09000032,E02000948
E09000032,E02000949
E09000032,E02000950
E09000032,E02000951
E09000032,E02000952
E09000032,E02000953
E09000032,E02000954
E09000032,E02000955
E09000032,E02000956
E09000032,E02000957
E09000032,E02000958
E09000032,E02000959
E09000033,E02000960
E09000033,E02000961
E09000033,E02000962
E09000033,E02000963
E09000033,E02000964
E09000033,E02000965
E09000033,E02000966
E09000033,E02000967
E09000033,E02000968
E09000033,E02000969
E09000033,E02000970
E09000033,E02000971
E09000033,E02000972
E09000033,E02000973
E09000033,E02000974
E09000033,E02000975
E09000033,E02000976
E09000033,E02000977
E09000033,E02000978
E09000033,E02000979
E09000033,E02000980
E09000033,E02000981
E09000033,E02000982
E09000033,E02000983
E06000035,E02003314
E06000035,E02003315
E06000035,E02003316
E06000035,E02003317
E06000035,E02003318
E06000035,E02003319
E06000035,E02003320
E06000035,E02003321
E06000035,E02003322
E06000035,E02003323
E06000035,E02003324
E06000035,E02003325
E06000035,E02003326
E06000035,E02003327
E06000035,E02003328
E06000035,E02003329
E06000035,E02003330
E06000035,E02003331
E06000035,E02003332
E06000035,E02003333
E06000035,E02003334
E06000035,E02003335
E06000035,E02003336
E06000035,E02003337
E06000035,E02003338
E06000035,E02003339
E06000035,E02003340
E06000035,E02003341
E06000035,E02003342
E06000035,E02003343
E06000035,E02003344
E06000035,E02003345
E06000035,E02003346
E06000035,E02003347
E06000035,E02003348
E06000035,E02003349
E06000035,E02003350
E06000035,E02003351
E06000036,E02003352
E06000036,E02003353
E06000036,E02003354
E06000036,E02003355
E06000036,E02003356
E06000036,E02003357
E06000036,E02003358
E06000036,E02003359
E06000036,E02003360
E06000036,E02003361
E06000036,E02003362
E06000036,E02003363
E06000036,E02003364
E06000036,E02003365
E06000036,E02003366
E06000037,E02003367
E06000037,E02003368
E06000037,E02003369
E06000037,E02003370
E06000037,E02003371
E06000037,E02003372
E06000037,E02003373
E06000037,E02003374
E06000037,E02003375
E06000037,E02003376
E06000037,E02003377
E06000037,E02003378
E06000037,E02003379
E06000037,E02003380
E06000037,E02003381
E06000037,E02003382
E06000037,E02003383
E06000037,E02003384
E06000037,E02003385
E06000037,E02003386
E06000037,E02003387
E06000037,E02003388
E06000038,E02003389
E06000038,E02003390
E06000038,E02003391
E06000038,E02003392
E06000038,E02003393
E06000038,E02003394
E06000038,E02003395
E06000038,E02003396
E06000038,E02003397
E06000038,E02003398
E06000038,E02003399
E06000038,E02003400
E06000038,E02003401
E06000038,E02003402
E06000038,E02003403
E06000038,E02003404
E06000038,E02003405
E06000038,E02003406
E06000039,E02003407
E06000039,E02003408
E06000039,E02003409
E06000039,E02003410
E06000039,E02003411
E06000039,E02003412
E06000039,E02003413
E06000039,E02003414
E06000039,E02003415
E06000039,E02003416
E06000039,E02003417
E06000039,E02003418
E06000039,E02003419
E06000039,E02003420
E06000040,E02003421
E06000040,E02003422
E06000040,E02003423
E06000040,E02003424
E06000040,E02003425
E06000040,E02003426
E06000040,E02003427
E06000040,E02003428
E06000040,E02003429
E06000040,E02003430
E06000040,E02003431
E06000040,E02003432
E06000040,E02003433
E06000040,E02003434
E06000040,E02003435
E06000040,E02003436
E06000040,E02003437
E06000040,E02003438
E06000041,E02003439
E06000041,E02003440
E06000041,E02003441
E06000041,E02003442
E06000041,E02003443
E06000041,E02003444
E06000041,E02003445
E06000041,E02003446
E06000041,E02003447
E06000041,E02003448
E06000041,E02003449
E06000041,E02003450
E06000041,E02003451
E06000041,E02003452
E06000041,E02003453
E06000041,E02003454
E06000041,E02003455
E06000041,E02003456
E06000041,E02003457
E06000041,E02003458
E06000042,E02003459
E06000042,E02003460
E06000042,E02003461
E06000042,E02003462
E06000042,E02003463
E06000042,E02003464
E06000042,E02003465
E06000042,E02003466
E06000042,E02003467
E06000042,E02003468
E06000042,E02003469
E06000042,E02003470
E06000042,E02003471
E06000042,E02003472
E06000042,E02003473
E06000042,E02003474
E06000042,E02003475
E06000042,E02003476
E06000042,E02003477
E06000042,E02003478
E06000042,E02003479
E06000042,E02003480
E06000042,E02003481
E06000042,E02003482
E06000042,E02003483
E06000042,E02003484
E06000042,E02003485
E06000042,E02003486
E06000042,E02003487
E06000042,E02003488
E06000042,E02003489
E06000042,E02003490
E06000043,E02003491
E06000043,E02003492
E06000043,E02003493
E06000043,E02003494
E06000043,E02003495
E06000043,E02003496
E06000043,E02003497
E06000043,E02003498
E06000043,E02003499
E06000043,E02003500
E06000043,E02003501
E06000043,E02003502
E06000043,E02003503
E06000043,E02003504
E06000043,E02003505
E06000043,E02003506
E06000043,E02003507
E06000043,E02003508
E06000043,E02003509
E06000043,E02003510
E06000043,E02003511
E06000043,E02003512
E06000043,E02003513
E06000043,E02003514
E06000043,E02003515
E06000043,E02003516
E06000043,E02003517
E06000043,E02003518
E06000043,E02003519
E06000043,E02003520
E06000043,E02003521
E06000043,E02003522
E06000043,E02003523
E06000044,E02003524
E06000044,E02003525
E06000044,E02003526
E06000044,E02003527
E06000044,E02003529
E06000044,E02003530
E06000044,E02003531
E06000044,E02003532
E06000044,E02003533
E06000044,E02003534
E06000044,E02003535
E06000044,E02003536
E06000044,E02003537
E06000044,E02003538
E06000044,E02003539
E06000044,E02003540
E06000044,E02003541
E06000044,E02003542
E06000044,E02003543
E06000044,E02003544
E06000044,E02003545
E06000044,E02003546
E06000044,E02003547
E06000044,E02003548
E06000044,E02006821
E06000045,E02003549
E06000045,E02003550
E06000045,E02003551
E06000045,E02003552
E06000045,E02003553
E06000045,E02003554
E06000045,E02003555
E06000045,E02003556
E06000045,E02003557
E06000045,E02003558
E06000045,E02003559
E06000045,E02003560
E06000045,E02003561
E06000045,E02003562
E06000045,E02003563
E06000045,E02003564
E06000045,E02003565
E06000045,E02003566
E06000045,E02003567
E06000045,E02003568
E06000045,E02003569
E06000045,E02003570
E06000045,E02003571
E06000045,E02003572
E06000045,E02003573
E06000045,E02003574
E06000045,E02003575
E06000045,E02003576
E06000045,E02003577
E06000045,E02003578
E06000045,E02003579
E06000045,E02003580
E06000046,E02003581
E06000046,E02003582
E06000046,E02003583
E06000046,E02003584
E06000046,E02003585
E06000046,E02003586
E06000046,E02003587
E06000046,E02003588
E06000046,E02003589
E06000046,E02003590
E06000046,E02003591
E06000046,E02003592
E06000046,E02003593
E06000046,E02003594
E06000046,E02003595
E06000046,E02003596
E06000046,E02003597
E06000046,E02003598
E07000004,E02003652
E07000004,E02003653
E07000004,E02003654
E07000004,E02003655
E07000004,E02003656
E07000004,E02003657
E07000004,E02003658
E07000004,E02003659
E07000004,E02003660
E07000004,E02003661
E07000004,E02003662
E07000004,E02003663
E07000004,E02003664
E07000004,E02003665
E07000004,E02003666
E07000004,E02003667
E07000004,E02003668
E07000004,E02003669
E07000004,E02003670
E07000004,E02003671
E07000004,E02003672
E07000004,E02003673
E07000004,E02003674
E07000004,E02003675
E07000005,E02003676
E07000005,E02003677
E07000005,E02003678
E07000005,E02003679
E07000005,E02003680
E07000005,E02003681
E07000005,E02003682
E07000005,E02003683
E07000005,E02003685
E07000005,E02003686
E07000005,E02003687
E07000005,E02006823
E07000006,E02003688
E07000006,E02003689
E07000006,E02003690
E07000006,E02003691
E07000006,E02003692
E07000006,E02003693
E07000006,E02003694
E07000006,E02003695
E07000007,E02003696
E07000007,E02003697
E07000007,E02003698
E07000007,E02003699
E07000007,E02003701
E07000007,E02003702
E07000007,E02003703
E07000007,E02003704
E07000007,E02003705
E07000007,E02003706
E07000007,E02003707
E07000007,E02003708
E07000007,E02003709
E07000007,E02003710
E07000007,E02003711
E07000007,E02003712
E07000007,E02003713
E07000007,E02003714
E07000007,E02003715
E07000007,E02003716
E07000007,E02003717
E07000007,E02003718
E07000007,E02006824
E07000061,E02004356
E07000061,E02004357
E07000061,E02004358
E07000061,E02004359
E07000061,E02004361
E07000061,E02004362
E07000061,E02004363
E07000061,E02004364
E07000061,E02004365
E07000061,E02004366
E07000061,E02004367
E07000061,E02006857
E07000061,E02006858
E07000062,E02004368
E07000062,E02004369
E07000062,E02004370
E07000062,E02004371
E07000062,E02004372
E07000062,E02004373
E07000062,E02004374
E07000062,E02004375
E07000062,E02004376
E07000062,E02004377
E07000062,E02004378
E07000063,E02004379
E07000063,E02004380
E07000063,E02004381
E07000063,E02004382
E07000063,E02004383
E07000063,E02004384
E07000063,E02004385
E07000063,E02004386
E07000063,E02004387
E07000063,E02004388
E07000063,E02004389
E07000063,E02004390
E07000063,E02004391
E07000064,E02004392
E07000064,E02004393
E07000064,E02004394
E07000064,E02004395
E07000064,E02004396
E07000064,E02004397
E07000064,E02004398
E07000064,E02004399
E07000064,E02004400
E07000064,E02004401
E07000064,E02004402
E07000065,E02004403
E07000065,E02004404
E07000065,E02004405
E07000065,E02004406
E07000065,E02004407
E07000065,E02004408
E07000065,E02004409
E07000065,E02004410
E07000065,E02004411
E07000065,E02004412
E07000065,E02004413
E07000065,E02004414
E07000065,E02004415
E07000065,E02004416
E07000065,E02004417
E07000065,E02004418
E07000065,E02004419
E07000065,E02004420
E07000065,E02004421
E07000065,E02004422
E07000065,E02004423
E07000084,E02004675
E07000084,E02004676
E07000084,E02004677
E07000084,E02004678
E07000084,E02004679
E07000084,E02004680
E07000084,E02004681
E07000084,E02004682
E07000084,E02004683
E07000084,E02004684
E07000084,E02004685
E07000084,E02004686
E07000084,E02004687
E07000084,E02004688
E07000084,E02004689
E07000084,E02004690
E07000084,E02004691
E07000084,E02004692
E07000084,E02004693
E07000084,E02004694
E07000084,E02004695
E07000084,E02004696
E07000085,E02004697
E07000085,E02004698
E07000085,E02004699
E07000085,E02004700
E07000085,E02004702
E07000085,E02004703
E07000085,E02004704
E07000085,E02004705
E07000085,E02004706
E07000085,E02004707
E07000085,E02004708
E07000085,E02004709
E07000085,E02004710
E07000085,E02006829
E07000085,E02006838
E07000086,E02004712
E07000086,E02004713
E07000086,E02004714
E07000086,E02004715
E07000086,E02004716
E07000086,E02004717
E07000086,E02004718
E07000086,E02004719
E07000086,E02004720
E07000086,E02004721
E07000086,E02004722
E07000086,E02004723
E07000086,E02004724
E07000086,E02004725
E07000086,E02004726
E07000087,E02004727
E07000087,E02004728
E07000087,E02004729
E07000087,E02004730
E07000087,E02004731
E07000087,E02004732
E07000087,E02004733
E07000087,E02004734
E07000087,E02004735
E07000087,E02004736
E07000087,E02004737
E07000087,E02004738
E07000087,E02004739
E07000087,E02004740
E07000088,E02004741
E07000088,E02004742
E07000088,E02004743
E07000088,E02004744
E07000088,E02004745
E07000088,E02004746
E07000088,E02004747
E07000088,E02004748
E07000088,E02004749
E07000088,E02004750
E07000089,E02004751
E07000089,E02004752
E07000089,E02004753
E07000089,E02004754
E07000089,E02004755
E07000089,E02004756
E07000089,E02004757
E07000089,E02004758
E07000089,E02004759
E07000089,E02004760
E07000089,E02004761
E07000090,E02004764
E07000090,E02004765
E07000090,E02004766
E07000090,E02004767
E07000090,E02004768
E07000090,E02004769
E07000090,E02004770
E07000090,E02004771
E07000090,E02004772
E07000090,E02004774
E07000090,E02004775
E07000090,E02004776
E07000090,E02004777
E07000090,E02004778
E07000090,E02006822
E07000090,E02006830
E07000090,E02006831
E07000091,E02004779
E07000091,E02004780
E07000091,E02004781
E07000091,E02004782
E07000091,E02004783
E07000091,E02004784
E07000091,E02004785
E07000091,E02004786
E07000091,E02004787
E07000091,E02004788
E07000091,E02004789
E07000091,E02004790
E07000091,E02004791
E07000091,E02004792
E07000091,E02004793
E07000091,E02004794
E07000091,E02004795
E07000091,E02004796
E07000091,E02004797
E07000091,E02004798
E07000091,E02004799
E07000091,E02004800
E07000091,E02004801
E07000092,E02004802
E07000092,E02004803
E07000092,E02004804
E07000092,E02004805
E07000092,E02004806
E07000092,E02004807
E07000092,E02004808
E07000092,E02004809
E07000092,E02004810
E07000092,E02004811
E07000092,E02004812
E07000092,E02004813
E07000093,E02004814
E07000093,E02004815
E07000093,E02004816
E07000093,E02004817
E07000093,E02004818
E07000093,E02004819
E07000093,E02004820
E07000093,E02004821
E07000093,E02004822
E07000093,E02004823
E07000093,E02004824
E07000093,E02004825
E07000093,E02004826
E07000093,E02004827
E07000093,E02004828
E07000094,E02004829
E07000094,E02004830
E07000094,E02004831
E07000094,E02004832
E07000094,E02004833
E07000094,E02004834
E07000094,E02004835
E07000094,E02004836
E07000094,E02004837
E07000094,E02004838
E07000094,E02004839
E07000094,E02004840
E07000094,E02004841
E07000094,E02004842
E07000105,E02004996
E07000105,E02004997
E07000105,E02004998
E07000105,E02004999
E07000105,E02005000
E07000105,E02005001
E07000105,E02005002
E07000105,E02005003
E07000105,E02005004
E07000105,E02005005
E07000105,E02005006
E07000105,E02005007
E07000105,E02005008
E07000105,E02005009
E07000106,E02005010
E07000106,E02005011
E07000106,E02005012
E07000106,E02005013
E07000106,E02005014
E07000106,E02005015
E07000106,E02005016
E07000106,E02005017
